"id","x","y","timestamp"
6632,11.745249366550505,5.647952353980996,"2021-12-13 12:17:58.287"
6633,11.603663568609493,5.597369783077908,"2021-12-13 12:17:58.394"
6634,11.412958869696771,5.541822494257424,"2021-12-13 12:17:58.537"
6635,11.168554811285322,5.476187567478229,"2021-12-13 12:17:58.715"
6636,10.962064796443396,5.414954980865941,"2021-12-13 12:17:58.894"
6637,10.81527643518774,5.341916731073791,"2021-12-13 12:17:58.966"
6638,10.6369259693907,5.362476319747882,"2021-12-13 12:17:59.144"
6639,10.533209423178668,5.348210135405477,"2021-12-13 12:17:59.216"
6640,10.357864850846031,5.338321361317825,"2021-12-13 12:17:59.394"
6641,10.170861825754452,5.280829470355835,"2021-12-13 12:17:59.537"
6642,9.922591588809215,5.211764226259154,"2021-12-13 12:17:59.715"
6643,9.785698870866302,5.230017767268926,"2021-12-13 12:17:59.894"
6644,9.79210220374977,5.198479411079899,"2021-12-13 12:17:59.965"
6645,9.357059201914282,4.821817614901608,"2021-12-13 12:18:00.144"
6646,9.368800011316996,4.90691497472667,"2021-12-13 12:18:00.215"
6647,9.389582044571917,4.987714031392088,"2021-12-13 12:18:00.287"
6648,9.282644877617305,4.934962370779143,"2021-12-13 12:18:00.394"
6649,9.25735281981104,4.943541054991,"2021-12-13 12:18:00.465"
6650,9.17461153600973,4.938461975745916,"2021-12-13 12:18:00.644"
6651,9.029496218305924,4.87421754596746,"2021-12-13 12:18:00.786"
6652,8.839345958290581,4.682579554131557,"2021-12-13 12:18:00.894"
6653,8.72256727360517,4.613271849663029,"2021-12-13 12:18:00.965"
6654,8.555184999332873,4.485497204327147,"2021-12-13 12:18:01.144"
6655,8.448710403994784,4.405898416039189,"2021-12-13 12:18:01.286"
6656,8.34695719522535,4.3818560867448415,"2021-12-13 12:18:01.465"
6657,8.359838558493538,4.389173724401241,"2021-12-13 12:18:01.536"
6658,8.274531124077537,4.3366863986514455,"2021-12-13 12:18:01.643"
6659,8.176135531977925,4.327889046753554,"2021-12-13 12:18:01.786"
6660,8.11270442816543,4.327822237633769,"2021-12-13 12:18:01.894"
6661,7.959377533376001,4.173534181503258,"2021-12-13 12:18:02.036"
6662,7.870755072988384,4.081607238854234,"2021-12-13 12:18:02.143"
6663,7.760620137545874,4.005263208727468,"2021-12-13 12:18:02.286"
6664,7.801108040255499,4.107621897871365,"2021-12-13 12:18:02.393"
6665,7.611767843659522,3.8500636791269214,"2021-12-13 12:18:02.536"
6666,7.491340537276223,3.790604053229469,"2021-12-13 12:18:02.643"
6667,7.527074136798758,3.9512137216396095,"2021-12-13 12:18:02.714"
6668,7.395222214230904,3.865973191234051,"2021-12-13 12:18:02.786"
6669,7.245523062581832,3.798866186292133,"2021-12-13 12:18:02.893"
6670,7.196917478118276,3.859844244798082,"2021-12-13 12:18:02.965"
6671,7.021162350883622,3.8083885070833023,"2021-12-13 12:18:03.143"
6672,7.037363761980957,3.980224104141178,"2021-12-13 12:18:03.215"
6673,6.966039646261214,3.979292411137438,"2021-12-13 12:18:03.286"
6674,6.9379088857596845,4.105003103788381,"2021-12-13 12:18:03.393"
6675,6.899344471516605,4.134147698881286,"2021-12-13 12:18:03.464"
6676,6.864213081243003,4.155676449395191,"2021-12-13 12:18:03.536"
6677,6.790222368483906,4.186877841505762,"2021-12-13 12:18:03.643"
6678,6.716513267121769,4.2007664733823455,"2021-12-13 12:18:03.714"
6679,6.727362829257183,4.32301023607873,"2021-12-13 12:18:03.786"
6680,6.721618019205756,4.4531305824967164,"2021-12-13 12:18:03.893"
6681,6.721534292285821,4.557279283130602,"2021-12-13 12:18:03.964"
6682,6.695274870739374,4.623732820761389,"2021-12-13 12:18:04.036"
6683,6.622381597916028,4.678045027894565,"2021-12-13 12:18:04.143"
6684,6.527536210986965,4.624137190395097,"2021-12-13 12:18:04.214"
6685,6.452937884372307,4.597898421498846,"2021-12-13 12:18:04.286"
6686,6.451768792157331,4.686482004052024,"2021-12-13 12:18:04.393"
6687,6.436312737722265,4.750239096160478,"2021-12-13 12:18:04.464"
6688,6.377693151748357,4.702271312728653,"2021-12-13 12:18:04.536"
6689,6.36388048112429,4.776124908161283,"2021-12-13 12:18:04.643"
6690,6.311651768307019,4.8078417775060815,"2021-12-13 12:18:04.714"
6691,6.294714388590631,4.879383890720094,"2021-12-13 12:18:04.785"
6692,6.230562296094188,4.88108433163986,"2021-12-13 12:18:04.893"
6693,6.133773783976658,4.749660043893975,"2021-12-13 12:18:04.964"
6694,6.104471027907023,4.734489736584113,"2021-12-13 12:18:05.036"
6695,6.08575143462256,4.859178556773509,"2021-12-13 12:18:05.143"
6696,6.027762058602573,4.918013548342413,"2021-12-13 12:18:05.285"
6697,5.968648531666404,4.847876345160152,"2021-12-13 12:18:05.392"
6698,5.920271211314722,4.837347657320627,"2021-12-13 12:18:05.535"
6699,5.837208476742434,4.838648807595431,"2021-12-13 12:18:05.642"
6700,5.7911415300432605,4.825824327256729,"2021-12-13 12:18:05.714"
6701,5.739633956668186,4.801073016708675,"2021-12-13 12:18:05.785"
6702,5.699043171574974,4.839320329875039,"2021-12-13 12:18:05.893"
6703,5.663467463023522,4.783378423951226,"2021-12-13 12:18:05.964"
6704,5.647231547672684,4.797879521972785,"2021-12-13 12:18:06.035"
6705,5.551316039758518,4.757266561102356,"2021-12-13 12:18:06.214"
6706,5.473494018210152,4.903905366691366,"2021-12-13 12:18:06.392"
6707,5.388483255488378,4.901061897242446,"2021-12-13 12:18:06.464"
6708,5.377030969004171,4.95010170147639,"2021-12-13 12:18:06.535"
6709,5.322859898596642,4.831289887456913,"2021-12-13 12:18:06.642"
6710,5.295331303420294,4.8517189967929495,"2021-12-13 12:18:06.713"
6711,5.250839508578027,4.913485611314231,"2021-12-13 12:18:06.785"
6712,5.209954137720692,4.966168247193712,"2021-12-13 12:18:06.892"
6713,5.2134523005529,4.906971672942483,"2021-12-13 12:18:06.964"
6714,5.210776747352646,4.833934157259902,"2021-12-13 12:18:07.035"
6715,5.24483051784605,4.837163890242778,"2021-12-13 12:18:07.142"
6716,5.268026930288449,4.80908050552002,"2021-12-13 12:18:07.214"
6717,5.317425158473789,4.847525794946515,"2021-12-13 12:18:07.285"
6718,5.354429323788564,4.856030419918128,"2021-12-13 12:18:07.392"
6719,5.409303568804686,4.83901464995511,"2021-12-13 12:18:07.463"
6720,5.435539034591178,4.815335602923815,"2021-12-13 12:18:07.535"
6721,5.4671181797721005,4.822581644156811,"2021-12-13 12:18:07.642"
6722,5.488014727222485,4.827541754378789,"2021-12-13 12:18:07.713"
6723,5.567093871037549,4.824975330052844,"2021-12-13 12:18:07.785"
6724,5.614109730316921,4.838021390098526,"2021-12-13 12:18:07.892"
6725,5.639199452304651,4.8445841587653256,"2021-12-13 12:18:07.963"
6726,5.6561787813303726,4.817405405551868,"2021-12-13 12:18:08.035"
6727,5.718528976850749,4.874502725316388,"2021-12-13 12:18:08.142"
6728,5.746163176962443,4.877339024175138,"2021-12-13 12:18:08.213"
6729,5.774213086069171,4.898361577903504,"2021-12-13 12:18:08.285"
6730,5.77050494047696,4.822936805821583,"2021-12-13 12:18:08.392"
6731,5.777571943481716,4.7844028361131645,"2021-12-13 12:18:08.463"
6732,5.7700921969841925,4.862084169277543,"2021-12-13 12:18:08.535"
6733,5.752580016706352,4.955164317026181,"2021-12-13 12:18:08.642"
6734,5.768693661180132,4.947966292765135,"2021-12-13 12:18:08.713"
6735,5.785761656067642,4.942105855309226,"2021-12-13 12:18:08.784"
6736,5.812909098702455,4.934096066595346,"2021-12-13 12:18:08.892"
6737,5.825501358280085,4.92852123940076,"2021-12-13 12:18:08.963"
6738,5.844508539727089,4.899076080834851,"2021-12-13 12:18:09.035"
6739,5.81432714849606,5.004268841004152,"2021-12-13 12:18:09.142"
6740,5.789542787642989,4.915184591115017,"2021-12-13 12:18:09.213"
6741,5.78744246814546,4.874504352238932,"2021-12-13 12:18:09.284"
6742,5.789995242639844,4.8394966557064745,"2021-12-13 12:18:09.391"
6743,5.786730275047416,4.80054003276611,"2021-12-13 12:18:09.463"
6744,5.788181450233218,4.754342731050891,"2021-12-13 12:18:09.534"
6745,5.7732805614310365,4.731118151518539,"2021-12-13 12:18:09.641"
6746,5.754249929762063,4.717273300781411,"2021-12-13 12:18:09.713"
6747,5.733809363395828,4.713529946068276,"2021-12-13 12:18:09.784"
6748,5.703569800585221,4.807245291597113,"2021-12-13 12:18:09.892"
6749,5.708251701443539,4.777531567054895,"2021-12-13 12:18:09.963"
6750,5.704718837425769,4.880104470699159,"2021-12-13 12:18:10.034"
6751,5.689139946338564,4.988152377094595,"2021-12-13 12:18:10.141"
6752,5.700411913837504,4.995243895505313,"2021-12-13 12:18:10.213"
